index,binary_val
128,00000000000000000000011111010010
129,00000000000000000000100000000011
130,00000000000000000000100100101000
131,00000000000000000000011111010010
132,00000000000000000001000100101011
133,00000000000000000000100000000011
134,00000000000000000000110011111000
135,00000000000000000001001010000000
136,00000000000000000000110101011010
137,00000000000000000000110000110101
138,00000000000000000000111001111111
139,00000000000000000000100000000011
140,00000000000000000001000000110110
141,00000000000000000000100100101000
142,00000000000000000000101000011100
143,00000000000000000000100000000011
144,00000000000000000000100001100100
145,00000000000000000000101101000001
146,00000000000000000001000000110110
147,00000000000000000000100001100100
148,00000000000000000000100000000011
149,00000000000000000000100000000011
150,00000000000000000000100011000110
151,00000000000000000001000001100111
152,00000000000000000000100110111010
153,00000000000000000000100000000011
154,00000000000000000000100011000110
155,00000000000000000000100001100100
156,00000000000000000000100110001001
157,00000000000000000000100011110111
158,00000000000000000000100000000011
159,00000000000000000000100011000110
160,00000000000000000000100110001001
161,00000000000000000000100110001001
162,00000000000000000001001010000000
163,00000000000000000000100011110111
164,00000000000000000000100000110100
165,00000000000000000000100111101011
166,00000000000000000000100010010101
167,00000000000000000000100010010101
168,00000000000000000000100101011001
169,00000000000000000000100011110111
170,00000000000000000000110010010111
171,00000000000000000001000000000110
172,00000000000000000000110011111000
173,00000000000000000000111000011101
174,00000000000000000000100010010101
175,00000000000000000000100000110100
176,00000000000000000000100011000110
177,00000000000000000000100110001001
178,00000000000000000000111010110000
179,00000000000000000000101010101110
180,00000000000000000000100010010101
181,00000000000000000000100011000110
182,00000000000000000000100110001001
183,00000000000000000000100011110111
184,00000000000000000000101000011100
185,00000000000000000000100001100100
186,00000000000000000000100010010101
187,00000000000000000000110000110101
188,00000000000000000000100001100100
189,00000000000000000000110110001011
190,00000000000000000000100111101011
191,00000000000000000000100010010101
192,00000000000000000001000110001100
193,00000000000000000000101001001101
194,00000000000000000000101110100011
195,00000000000000000000101110100011
196,00000000000000000000111100010001
197,00000000000000000000100011000110
198,00000000000000000000110010010111
199,00000000000000000000100001100100
200,00000000000000000001000110111101
201,00000000000000000000100101011001
202,00000000000000000001001000011111
203,00000000000000000000100100101000
204,00000000000000000000111000011101
205,00000000000000000000100110001001
206,00000000000000000001000101011011
207,00000000000000000000101001001101
208,00000000000000000000110011000111
209,00000000000000000000110100101001
210,00000000000000000000100001100100
211,00000000000000000000101010101110
212,00000000000000000000111001111111
213,00000000000000000000100001100100
214,00000000000000000000111101000010
215,00000000000000000000101100010000
216,00000000000000000000100011000110
217,00000000000000000000100011110111
218,00000000000000000000110110001011
219,00000000000000000000101111010011
220,00000000000000000000101000011100
221,00000000000000000000101001001101
222,00000000000000000001000110001100
223,00000000000000000000100011000110
224,00000000000000000000110011111000
225,00000000000000000000100011110111
226,00000000000000000000100011000110
227,00000000000000000000111101000010
228,00000000000000000001000110001100
229,00000000000000000001000101011011
230,00000000000000000000100011110111
231,00000000000000000000111001111111
232,00000000000000000000101000011100
233,00000000000000000000111000011101
234,00000000000000000000100011110111
235,00000000000000000000100110111010
236,00000000000000000000110110001011
237,00000000000000000000101001001101
238,00000000000000000000100110111010
239,00000000000000000000100011000110
240,00000000000000000001001000011111
241,00000000000000000000100011000110
242,00000000000000000000100011000110
243,00000000000000000000110111101100
244,00000000000000000000100011000110
245,00000000000000000000100111101011
246,00000000000000000000100101011001
247,00000000000000000000101000011100
248,00000000000000000000110100101001
249,00000000000000000000100011000110
250,00000000000000000000100011000110
251,00000000000000000000100011110111
252,00000000000000000000101111010011
253,00000000000000000000110110001011
254,00000000000000000000100100101000
255,00000000000000000000100011000110
256,00000000000000000001000100101011
257,00000000000000000000100100101000
258,00000000000000000000101001001101
259,00000000000000000000100011000110
260,00000000000000000000100011110111
261,00000000000000000000100011000110
262,00000000000000000000110011000111
263,00000000000000000000100110001001
264,00000000000000000000110100101001
265,00000000000000000000100011000110
266,00000000000000000000100011000110
267,00000000000000000000101001001101
268,00000000000000000000100011000110
269,00000000000000000001000000000110
270,00000000000000000000100100101000
271,00000000000000000000100011110111
272,00000000000000000000100011000110
273,00000000000000000000101000011100
274,00000000000000000000110110001011
275,00000000000000000001000101011011
276,00000000000000000000110000110101
277,00000000000000000001000010011000
278,00000000000000000000100011110111
279,00000000000000000000100111101011
280,00000000000000000001000000000110
281,00000000000000000000111000011101
282,00000000000000000000111001001110
283,00000000000000000000100011110111
284,00000000000000000000100011000110
285,00000000000000000001000010011000
286,00000000000000000000101100010000
287,00000000000000000000110100101001
288,00000000000000000000100100101000
289,00000000000000000000100100101000
290,00000000000000000000101000011100
291,00000000000000000000100011110111
292,00000000000000000000110000110101
293,00000000000000000000100110111010
294,00000000000000000000100011000110
295,00000000000000000000100011110111
296,00000000000000000001000000110110
297,00000000000000000000110110001011
298,00000000000000000000101010101110
299,00000000000000000000101010101110
300,00000000000000000000101001111110
301,00000000000000000000100110001001
302,00000000000000000000100111101011
303,00000000000000000001000011111010
304,00000000000000000000100110001001
305,00000000000000000000100111101011
306,00000000000000000000100110111010
307,00000000000000000001000100101011
308,00000000000000000000111101000010
309,00000000000000000000100110001001
310,00000000000000000000111101110011
311,00000000000000000001000100101011
312,00000000000000000000110110001011
313,00000000000000000000101000011100
314,00000000000000000000100101011001
315,00000000000000000000111001111111
316,00000000000000000000100111101011
317,00000000000000000000110110111100
318,00000000000000000000100111101011
319,00000000000000000000100011110111
320,00000000000000000000100011110111
321,00000000000000000001000011111010
322,00000000000000000000100100101000
323,00000000000000000000100101011001
324,00000000000000000000100111101011
325,00000000000000000000100111101011
326,00000000000000000000100110001001
327,00000000000000000001000110111101
328,00000000000000000000110011111000
329,00000000000000000000101010101110
330,00000000000000000000100011000110
331,00000000000000000001000110111101
332,00000000000000000000101100010000
333,00000000000000000000101000011100
334,00000000000000000000100011110111
335,00000000000000000000110011000111
336,00000000000000000000110010010111
337,00000000000000000000100011000110
338,00000000000000000000111001111111
339,00000000000000000000100011000110
340,00000000000000000000110101011010
341,00000000000000000001000110111101
342,00000000000000000001000000110110
343,00000000000000000000100110001001
344,00000000000000000000100111101011
345,00000000000000000000101101110010
346,00000000000000000000111110100100
347,00000000000000000000101001001101
348,00000000000000000000100111101011
349,00000000000000000000101001001101
350,00000000000000000001001000011111
351,00000000000000000000101001111110
352,00000000000000000000100100101000
353,00000000000000000000101001111110
354,00000000000000000000100100101000
355,00000000000000000000101001111110
356,00000000000000000000100111101011
357,00000000000000000000110111101100
358,00000000000000000001000010011000
359,00000000000000000001000110111101
360,00000000000000000000111101000010
361,00000000000000000000111001111111
362,00000000000000000000101000011100
363,00000000000000000000100011110111
364,00000000000000000000110111101100
365,00000000000000000000101001111110
366,00000000000000000001000100101011
367,00000000000000000000110101011010
368,00000000000000000000100011110111
369,00000000000000000000100011000110
370,00000000000000000000100110111010
371,00000000000000000000100100101000
372,00000000000000000000100110001001
373,00000000000000000000100101011001
374,00000000000000000000101001111110
375,00000000000000000000110000110101
376,00000000000000000000101001001101
377,00000000000000000000101001111110
378,00000000000000000000110100101001
379,00000000000000000000101010101110
380,00000000000000000000111011100001
381,00000000000000000000101100010000
382,00000000000000000000100110001001
383,00000000000000000000100011110111
384,00000000000000000000100011110111
385,00000000000000000000100101011001
386,00000000000000000000100111101011
387,00000000000000000000101000011100
388,00000000000000000000101001111110
389,00000000000000000000101101110010
390,00000000000000000000100101011001
391,00000000000000000000100110001001
392,00000000000000000000101011011111
393,00000000000000000000101001111110
394,00000000000000000000100011110111
395,00000000000000000000100100101000
396,00000000000000000000101001111110
397,00000000000000000000110100101001
398,00000000000000000000110001100110
399,00000000000000000000111001001110
400,00000000000000000000111011100001
401,00000000000000000000100011110111
402,00000000000000000000100100101000
403,00000000000000000000101100010000
404,00000000000000000000101010101110
405,00000000000000000000100110001001
406,00000000000000000000110110001011
407,00000000000000000000101001111110
408,00000000000000000000100101011001
409,00000000000000000000101010101110
410,00000000000000000000100110111010
411,00000000000000000000100110111010
412,00000000000000000000110011000111
413,00000000000000000001000011111010
414,00000000000000000000100011110111
415,00000000000000000000101010101110
416,00000000000000000000100011110111
417,00000000000000000000100011110111
418,00000000000000000001000110001100
419,00000000000000000000110101011010
420,00000000000000000000101000011100
421,00000000000000000000100111101011
422,00000000000000000000110000110101
423,00000000000000000000101011011111
424,00000000000000000001000100101011
425,00000000000000000000100111101011
426,00000000000000000000100101011001
427,00000000000000000000100100101000
428,00000000000000000000111001001110
429,00000000000000000000100100101000
430,00000000000000000000100110111010
431,00000000000000000000100100101000
432,00000000000000000000101000011100
433,00000000000000000000101010101110
434,00000000000000000000100100101000
435,00000000000000000000101000011100
436,00000000000000000000100011110111
437,00000000000000000000100110001001
438,00000000000000000001000001100111
439,00000000000000000000101101110010
440,00000000000000000000100011110111
441,00000000000000000000100011000110
442,00000000000000000001001000011111
443,00000000000000000001000100101011
444,00000000000000000000100011110111
445,00000000000000000000100011000110
446,00000000000000000000111101110011
447,00000000000000000000101111010011
448,00000000000000000000110011111000
449,00000000000000000000100110001001
450,00000000000000000000111100010001
451,00000000000000000001000111101110
452,00000000000000000001000011111010
453,00000000000000000000111011100001
454,00000000000000000000111101110011
455,00000000000000000000101010101110
456,00000000000000000000100011110111
457,00000000000000000000111010110000
458,00000000000000000000100011000110
459,00000000000000000000110001100110
460,00000000000000000000100110001001
461,00000000000000000001000100101011
462,00000000000000000000110000000100
463,00000000000000000000101001111110
464,00000000000000000000100100101000
465,00000000000000000000110000000100
466,00000000000000000000110110001011
467,00000000000000000001000110001100
468,00000000000000000000101101110010
469,00000000000000000000100111101011
470,00000000000000000000100101011001
471,00000000000000000000100110111010
472,00000000000000000000100101011001
473,00000000000000000000101100010000
474,00000000000000000000100011110111
475,00000000000000000000110011111000
476,00000000000000000000100011110111
477,00000000000000000000100111101011
478,00000000000000000000100011110111
479,00000000000000000000110110111100
480,00000000000000000000100101011001
481,00000000000000000000111000011101
482,00000000000000000000100011000110
483,00000000000000000000100011000110
484,00000000000000000000100101011001
485,00000000000000000000100111101011
486,00000000000000000001000000110110
487,00000000000000000000110001100110
488,00000000000000000001000011111010
489,00000000000000000000100111101011
490,00000000000000000000100011110111
491,00000000000000000000100111101011
492,00000000000000000000101001001101
493,00000000000000000000100111101011
494,00000000000000000001000011001001
495,00000000000000000000101101000001
496,00000000000000000000101010101110
497,00000000000000000000101111010011
498,00000000000000000000100110001001
499,00000000000000000000101101110010
500,00000000000000000001000010011000
501,00000000000000000000110011111000
502,00000000000000000000100011110111
503,00000000000000000000100011110111
504,00000000000000000000111001001110
505,00000000000000000000101001001101
506,00000000000000000001000001100111
507,00000000000000000000100011000110
508,00000000000000000000100011110111
509,00000000000000000001000011111010
510,00000000000000000000111010110000
511,00000000000000000000100011110111
512,00000000000000000001000000110110
513,00000000000000000000100011000110
514,00000000000000000000101001111110
515,00000000000000000001000011001001
516,00000000000000000000100101011001
517,00000000000000000000110000000100
518,00000000000000000000100110001001
519,00000000000000000000101010101110
520,00000000000000000000100111101011
521,00000000000000000000100100101000
522,00000000000000000000101010101110
523,00000000000000000000101010101110
524,00000000000000000000100110111010
525,00000000000000000000101101110010
526,00000000000000000000101100010000
527,00000000000000000000100110111010
528,00000000000000000000111001111111
529,00000000000000000000110110111100
530,00000000000000000000100010010101
531,00000000000000000000100011110111
532,00000000000000000000101001001101
533,00000000000000000001001001010000
534,00000000000000000001000110111101
535,00000000000000000000101001111110
536,00000000000000000000100100101000
537,00000000000000000000101011011111
538,00000000000000000000110110001011
539,00000000000000000000100100101000
540,00000000000000000001000011001001
541,00000000000000000000111101110011
542,00000000000000000000100100101000
543,00000000000000000000100110001001
544,00000000000000000000111111010101
545,00000000000000000000101110100011
546,00000000000000000000101110100011
547,00000000000000000000101110100011
548,00000000000000000000101110100011
549,00000000000000000000101110100011
550,00000000000000000000101110100011
551,00000000000000000000101110100011
552,00000000000000000000101110100011
553,00000000000000000000101110100011
554,00000000000000000000101111010011
555,00000000000000000000101110100011
556,00000000000000000000101110100011
557,00000000000000000000101110100011
558,00000000000000000000101111010011
559,00000000000000000000101111010011
560,00000000000000000000101110100011
561,00000000000000000000101111010011
562,00000000000000000000101111010011
563,00000000000000000000101111010011
564,00000000000000000000101111010011
565,00000000000000000000101111010011
566,00000000000000000000101111010011
567,00000000000000000000101111010011
568,00000000000000000000101111010011
569,00000000000000000000110000000100
570,00000000000000000000110000000100
571,00000000000000000000110000000100
572,00000000000000000000101111010011
573,00000000000000000000101111010011
574,00000000000000000000110000000100
575,00000000000000000000110000000100
576,00000000000000000000101111010011
577,00000000000000000000110000000100
578,00000000000000000000110000000100
579,00000000000000000000110000000100
580,00000000000000000000101111010011
581,00000000000000000000101111010011
582,00000000000000000000101111010011
583,00000000000000000000110000000100
584,00000000000000000000110000000100
585,00000000000000000000110000000100
586,00000000000000000000110000000100
587,00000000000000000000110000000100
588,00000000000000000000110000000100
589,00000000000000000000110000000100
590,00000000000000000000110000000100
591,00000000000000000000110000000100
592,00000000000000000000101100010000
593,00000000000000000000110000110101
594,00000000000000000000101000011100
595,00000000000000000000101000011100
596,00000000000000000000101010101110
597,00000000000000000000101010101110
598,00000000000000000000101011011111
599,00000000000000000000110010010111
600,00000000000000000000110001100110
601,00000000000000000001000110111101
602,00000000000000000000101100010000
603,00000000000000000000110001100110
604,00000000000000000000101010101110
605,00000000000000000000101001001101
606,00000000000000000001000011001001
607,00000000000000000000101111010011
608,00000000000000000000101101000001
609,00000000000000000000101110100011
610,00000000000000000000101101110010
611,00000000000000000000110110111100
612,00000000000000000001001101000100
613,00000000000000000001000110111101
614,00000000000000000000110000110101
615,00000000000000000000101011011111
616,00000000000000000000101001111110
617,00000000000000000000110111101100
618,00000000000000000000101000011100
619,00000000000000000000101001001101
620,00000000000000000000101000011100
621,00000000000000000000111010110000
622,00000000000000000000101001001101
623,00000000000000000001000000110110
624,00000000000000000000101001001101
625,00000000000000000000101001111110
626,00000000000000000000111001111111
627,00000000000000000000101010101110
628,00000000000000000000101001111110
629,00000000000000000000101001111110
630,00000000000000000000101100010000
631,00000000000000000000110000000100
632,00000000000000000000110000110101
633,00000000000000000000101001001101
634,00000000000000000000101100010000
635,00000000000000000000110001100110
636,00000000000000000001000011001001
637,00000000000000000000111001111111
638,00000000000000000001000011111010
639,00000000000000000000110011000111
640,00000000000000000001000011001001
641,00000000000000000000101010101110
642,00000000000000000000110000110101
643,00000000000000000001001000011111
644,00000000000000000000101011011111
645,00000000000000000000101010101110
646,00000000000000000000101111010011
647,00000000000000000001001011100010
648,00000000000000000001001010110001
649,00000000000000000000101010101110
650,00000000000000000000111010110000
651,00000000000000000001000000000110
652,00000000000000000000110010010111
653,00000000000000000000110000110101
654,00000000000000000000101101000001
655,00000000000000000000101101000001
656,00000000000000000000110001100110
657,00000000000000000000101110100011
658,00000000000000000000111001001110
659,00000000000000000000101101000001
660,00000000000000000000110000110101
661,00000000000000000000101101000001
662,00000000000000000001000000000110
663,00000000000000000000111100010001
664,00000000000000000001000100101011
665,00000000000000000000110110001011
666,00000000000000000000101011011111
667,00000000000000000000110010010111
668,00000000000000000000101101000001
669,00000000000000000000110001100110
670,00000000000000000000101101110010
671,00000000000000000000110100101001
672,00000000000000000001000110001100
673,00000000000000000000101101110010
674,00000000000000000000101101110010
675,00000000000000000000101101110010
676,00000000000000000000110100101001
677,00000000000000000000110000110101
678,00000000000000000000110011000111
679,00000000000000000000110101011010
680,00000000000000000000110011111000
681,00000000000000000000110100101001
682,00000000000000000000110000110101
683,00000000000000000001000001100111
684,00000000000000000000101110100011
685,00000000000000000000110011111000
686,00000000000000000000110100101001
687,00000000000000000000110011000111
688,00000000000000000000110000000100
689,00000000000000000000110101011010
690,00000000000000000001001101110100
691,00000000000000000000110110111100
692,00000000000000000000110010010111
693,00000000000000000001001100010011
694,00000000000000000000110001100110
695,00000000000000000000110110001011
696,00000000000000000000110111101100
697,00000000000000000000111000011101
698,00000000000000000000111000011101
699,00000000000000000000110010010111
700,00000000000000000000110111101100
701,00000000000000000000110010010111
702,00000000000000000000110011000111
703,00000000000000000000111101110011
704,00000000000000000000110001100110
705,00000000000000000000110111101100
706,00000000000000000000111001111111
707,00000000000000000000111000011101
708,00000000000000000000111110100100
709,00000000000000000000110011000111
710,00000000000000000001000010011000
711,00000000000000000000110011000111
712,00000000000000000000110000000100
713,00000000000000000001000101011011
714,00000000000000000000110100101001
715,00000000000000000000111000011101
716,00000000000000000001001000011111
717,00000000000000000000101100010000
718,00000000000000000000110101011010
719,00000000000000000000101011011111
720,00000000000000000000101111010011
721,00000000000000000000110011111000
722,00000000000000000000110011000111
723,00000000000000000000111000011101
724,00000000000000000000101100010000
725,00000000000000000000101110100011
726,00000000000000000000101111010011
727,00000000000000000000110001100110
728,00000000000000000000111101110011
729,00000000000000000000110100101001
730,00000000000000000000110000110101
731,00000000000000000000110001100110
732,00000000000000000000110100101001
733,00000000000000000000110000110101
734,00000000000000000000110000000100
735,00000000000000000001000000000110
736,00000000000000000000101100010000
737,00000000000000000000101101110010
738,00000000000000000000101011011111
739,00000000000000000000110001100110
740,00000000000000000000101100010000
741,00000000000000000000110001100110
742,00000000000000000000110010010111
743,00000000000000000000110100101001
744,00000000000000000000101010101110
745,00000000000000000000110011000111
746,00000000000000000000110110001011
747,00000000000000000000111000011101
748,00000000000000000000101011011111
749,00000000000000000000110100101001
750,00000000000000000000101111010011
751,00000000000000000000101110100011
752,00000000000000000000101100010000
753,00000000000000000000110010010111
754,00000000000000000000110100101001
755,00000000000000000000101011011111
756,00000000000000000000101011011111
757,00000000000000000000110011111000
758,00000000000000000000101100010000
759,00000000000000000000101101110010
760,00000000000000000000101011011111
761,00000000000000000000110011000111
762,00000000000000000000101100010000
763,00000000000000000000101011011111
764,00000000000000000000111010110000
765,00000000000000000000110110111100
766,00000000000000000000110100101001
767,00000000000000000000110010010111
768,00000000000000000000110011000111
769,00000000000000000000101111010011
770,00000000000000000000111101000010
771,00000000000000000000110000000100
772,00000000000000000000110011000111
773,00000000000000000000101110100011
774,00000000000000000000111110100100
775,00000000000000000000110000110101
776,00000000000000000000110001100110
777,00000000000000000000111100010001
778,00000000000000000000110010010111
779,00000000000000000001000101011011
780,00000000000000000000110000000100
781,00000000000000000000110001100110
782,00000000000000000000101101000001
783,00000000000000000000110011000111
784,00000000000000000000110000110101
785,00000000000000000000110000110101
786,00000000000000000000110000000100
787,00000000000000000000110000110101
788,00000000000000000000110000110101
789,00000000000000000000101100010000
790,00000000000000000000110101011010
791,00000000000000000000101101110010
792,00000000000000000000101110100011
793,00000000000000000000110011000111
794,00000000000000000000110000110101
795,00000000000000000000101101000001
796,00000000000000000000101100010000
797,00000000000000000000111111010101
798,00000000000000000000101101110010
799,00000000000000000000110011000111
800,00000000000000000000101101110010
801,00000000000000000000101100010000
802,00000000000000000000110001100110
803,00000000000000000001000101011011
804,00000000000000000001000110001100
805,00000000000000000000101100010000
806,00000000000000000000101101000001
807,00000000000000000000110011111000
808,00000000000000000000111111010101
809,00000000000000000000110010010111
810,00000000000000000000110100101001
811,00000000000000000000101100010000
812,00000000000000000001001000011111
813,00000000000000000000101100010000
814,00000000000000000000110000000100
815,00000000000000000000101101000001
816,00000000000000000000101110100011
817,00000000000000000000111100010001
818,00000000000000000000101101000001
819,00000000000000000001000101011011
820,00000000000000000000110101011010
821,00000000000000000000110011111000
822,00000000000000000001000111101110
823,00000000000000000000101111010011
824,00000000000000000000110001100110
825,00000000000000000001000111101110
826,00000000000000000000101101000001
827,00000000000000000000101101000001
828,00000000000000000000110000000100
829,00000000000000000000101101000001
830,00000000000000000000111111010101
831,00000000000000000000110100101001
832,00000000000000000000110000110101
833,00000000000000000000110100101001
834,00000000000000000000110011111000
835,00000000000000000000110000000100
836,00000000000000000001000110111101
837,00000000000000000000101101000001
838,00000000000000000000110011111000
839,00000000000000000000110010010111
840,00000000000000000000101101110010
841,00000000000000000000101100010000
842,00000000000000000000110001100110
843,00000000000000000000110110111100
844,00000000000000000000101100010000
845,00000000000000000001001000011111
846,00000000000000000000101100010000
847,00000000000000000000101101110010
848,00000000000000000001000011111010
849,00000000000000000000101101110010
850,00000000000000000000101101110010
851,00000000000000000000110000110101
852,00000000000000000000110100101001
853,00000000000000000000101100010000
854,00000000000000000001001000011111
855,00000000000000000000101101110010
856,00000000000000000000101111010011
857,00000000000000000000101101000001
858,00000000000000000000111001001110
859,00000000000000000000110000000100
860,00000000000000000000101111010011
861,00000000000000000000111101110011
862,00000000000000000000111000011101
863,00000000000000000000110000000100
864,00000000000000000000110100101001
865,00000000000000000001000011111010
866,00000000000000000000111010110000
867,00000000000000000000110000110101
868,00000000000000000000110000000100
869,00000000000000000000111111010101
870,00000000000000000000101101110010
871,00000000000000000000110010010111
872,00000000000000000000111001111111
873,00000000000000000000110010010111
874,00000000000000000000110100101001
875,00000000000000000001000011111010
876,00000000000000000000110010010111
877,00000000000000000000101101110010
878,00000000000000000000111101000010
879,00000000000000000000110110001011
880,00000000000000000000110011111000
881,00000000000000000000110101011010
882,00000000000000000001000000110110
883,00000000000000000000111011100001
884,00000000000000000000110000110101
885,00000000000000000001000000110110
886,00000000000000000001000011001001
887,00000000000000000000101111010011
888,00000000000000000000110111101100
889,00000000000000000000110000110101
890,00000000000000000000101101110010
891,00000000000000000000110011000111
892,00000000000000000000101111010011
893,00000000000000000000110011000111
894,00000000000000000000110001100110
895,00000000000000000000110111101100
896,00000000000000000000110111101100
897,00000000000000000001000000000110
898,00000000000000000000110011111000
899,00000000000000000000110001100110
900,00000000000000000000110011111000
901,00000000000000000000110110001011
902,00000000000000000000110011000111
903,00000000000000000000110001100110
904,00000000000000000000111001111111
905,00000000000000000000110000110101
906,00000000000000000000110110001011
907,00000000000000000000110010010111
908,00000000000000000001000111101110
909,00000000000000000001000010011000
910,00000000000000000000110011111000
911,00000000000000000000110100101001
912,00000000000000000000110010010111
913,00000000000000000001000011001001
914,00000000000000000000110010010111
915,00000000000000000000110000110101
916,00000000000000000000110001100110
917,00000000000000000000110001100110
918,00000000000000000001000001100111
919,00000000000000000000111001001110
920,00000000000000000001000000000110
921,00000000000000000000111001001110
922,00000000000000000000110010010111
923,00000000000000000000110000110101
924,00000000000000000000111000011101
925,00000000000000000000110110001011
926,00000000000000000000110011000111
927,00000000000000000000111000011101
928,00000000000000000000111001111111
929,00000000000000000000110001100110
930,00000000000000000000110110111100
931,00000000000000000001000011001001
932,00000000000000000001000100101011
933,00000000000000000000110001100110
934,00000000000000000000111001001110
935,00000000000000000000110101011010
936,00000000000000000000110010010111
937,00000000000000000000110101011010
938,00000000000000000001000110001100
939,00000000000000000001000000000110
940,00000000000000000000110110111100
941,00000000000000000000111000011101
942,00000000000000000000111100010001
943,00000000000000000000110011111000
944,00000000000000000000110110001011
945,00000000000000000000110110001011
946,00000000000000000000111011100001
947,00000000000000000001000101011011
948,00000000000000000000110000110101
949,00000000000000000000111001001110
950,00000000000000000000110011000111
951,00000000000000000000110000110101
952,00000000000000000000110111101100
953,00000000000000000000110110111100
954,00000000000000000001000110111101
955,00000000000000000000111110100100
956,00000000000000000000110000110101
957,00000000000000000000110000110101
958,00000000000000000001000111101110
959,00000000000000000000110000110101
960,00000000000000000000110001100110
961,00000000000000000000111000011101
962,00000000000000000000110111101100
963,00000000000000000000110110001011
964,00000000000000000000111000011101
965,00000000000000000000110000110101
966,00000000000000000000110100101001
967,00000000000000000001000101011011
968,00000000000000000000110011111000
969,00000000000000000000110000110101
970,00000000000000000000110000110101
971,00000000000000000000110101011010
972,00000000000000000001000110111101
973,00000000000000000000110011111000
974,00000000000000000000110011111000
975,00000000000000000000110010010111
976,00000000000000000000111111010101
977,00000000000000000000110101011010
978,00000000000000000000110111101100
979,00000000000000000000110111101100
980,00000000000000000000110100101001
981,00000000000000000000110000110101
982,00000000000000000000110000110101
983,00000000000000000000111001001110
984,00000000000000000000110011111000
985,00000000000000000001000011111010
986,00000000000000000000110001100110
987,00000000000000000000111000011101
988,00000000000000000000111001001110
989,00000000000000000001000011001001
990,00000000000000000000110000000100
991,00000000000000000001000111101110
992,00000000000000000000110001100110
993,00000000000000000000110011000111
994,00000000000000000000110011000111
995,00000000000000000000110101011010
996,00000000000000000000110001100110
997,00000000000000000000111000011101
998,00000000000000000001000000000110
